type,name,amount,rate,duration,category,fixed_float,float_share,repricing_bucket,deposit_beta,stability,convexity
liability,Core Checking 5921,-1412162.33,0.0054,0,DEPOSITS,float,1.0,<1m,0.59,core,
liability,Core Checking 5922,-3840321.56,0.0102,0,DEPOSITS,float,1.0,<1m,0.62,core,
liability,Core Checking 5923,-3388028.17,0.0033,0,DEPOSITS,float,1.0,<1m,0.16,core,
liability,Core Checking 5924,-1511176.92,0.0142,0,DEPOSITS,float,1.0,<1m,0.16,core,
liability,Noncore Checking 5925,-3742202.14,0.0022,0,DEPOSITS,float,1.0,<1m,0.27,noncore,
liability,Core Checking 5926,-1814817.74,0.0127,0,DEPOSITS,float,1.0,<1m,0.21,core,
liability,Core Checking 5927,-2914234.24,0.001,0,DEPOSITS,float,1.0,<1m,0.23,core,
liability,Core Checking 5928,-2126784.53,0.0025,0,DEPOSITS,float,1.0,<1m,0.6,core,
liability,Core Checking 5929,-2950808.15,0.0065,0,DEPOSITS,float,1.0,<1m,0.59,core,
liability,Core Checking 5930,-1033554.29,0.0126,0,DEPOSITS,float,1.0,<1m,0.37,core,
liability,Noncore Checking 5931,-652891.72,0.0122,0,DEPOSITS,float,1.0,<1m,0.69,noncore,
liability,Wholesale 5932,-1966603.97,0.0274,19,WHOLESALE,float,0.33,3-6m,,,
liability,Core Checking 5933,-3336391.69,0.0126,0,DEPOSITS,float,1.0,<1m,0.57,core,
liability,Core Checking 5934,-2490928.64,0.0107,0,DEPOSITS,float,1.0,<1m,0.14,core,
liability,Core Checking 5935,-1750208.04,0.0167,0,DEPOSITS,float,1.0,<1m,0.22,core,
liability,Core Checking 5936,-768420.17,0.0029,0,DEPOSITS,float,1.0,<1m,0.47,core,
liability,Core Checking 5937,-2588675.98,0.0119,0,DEPOSITS,float,1.0,<1m,0.25,core,
liability,Core Checking 5938,-3104290.05,0.018,0,DEPOSITS,float,1.0,<1m,0.59,core,
liability,Wholesale 5939,-1848316.41,0.031,5,WHOLESALE,float,0.86,<1m,,,
liability,Noncore Checking 5940,-2416989.79,0.0067,0,DEPOSITS,float,1.0,<1m,0.54,noncore,
liability,Wholesale 5941,-2133587.57,0.0154,14,WHOLESALE,fixed,0.0,1-3m,,,
liability,Core Checking 5942,-1399682.25,0.011,0,DEPOSITS,float,1.0,<1m,0.36,core,
liability,Core Checking 5943,-1812007.31,0.0152,0,DEPOSITS,float,1.0,<1m,0.48,core,
liability,Wholesale 5944,-1538435.08,0.0225,22,WHOLESALE,float,0.82,3-6m,,,
liability,Core Checking 5945,-2801044.32,0.0103,0,DEPOSITS,float,1.0,<1m,0.31,core,
liability,Core Checking 5946,-549186.92,0.0081,0,DEPOSITS,float,1.0,<1m,0.25,core,
liability,Core Checking 5947,-1717512.42,0.0157,0,DEPOSITS,float,1.0,<1m,0.17,core,
liability,Core Checking 5948,-2028351.73,0.0012,0,DEPOSITS,float,1.0,<1m,0.49,core,
liability,Noncore Checking 5949,-565375.37,0.0169,0,DEPOSITS,float,1.0,<1m,0.57,noncore,
liability,Core Checking 5950,-722390.15,0.0081,0,DEPOSITS,float,1.0,<1m,0.36,core,
liability,Wholesale 5951,-1961911.33,0.0197,3,WHOLESALE,fixed,0.0,5+y,,,
liability,Core Checking 5952,-2226558.91,0.0113,0,DEPOSITS,float,1.0,<1m,0.63,core,
liability,Core Checking 5953,-3900916.75,0.0132,0,DEPOSITS,float,1.0,<1m,0.33,core,
liability,Core Checking 5954,-4339120.9,0.0169,0,DEPOSITS,float,1.0,<1m,0.41,core,
liability,Core Checking 5955,-2584283.57,0.0079,0,DEPOSITS,float,1.0,<1m,0.61,core,
liability,Core Checking 5956,-4682536.99,0.0131,0,DEPOSITS,float,1.0,<1m,0.44,core,
liability,Wholesale 5957,-1661054.22,0.0462,27,WHOLESALE,float,0.46,6-12m,,,
liability,Core Checking 5958,-3883089.71,0.0168,0,DEPOSITS,float,1.0,<1m,0.64,core,
liability,Noncore Checking 5959,-860934.51,0.0033,0,DEPOSITS,float,1.0,<1m,0.59,noncore,
liability,Noncore Checking 5960,-3403364.0,0.0097,0,DEPOSITS,float,1.0,<1m,0.32,noncore,
liability,Noncore Checking 5961,-1765960.43,0.0135,0,DEPOSITS,float,1.0,<1m,0.28,noncore,
liability,Wholesale 5962,-344447.19,0.0214,28,WHOLESALE,fixed,0.0,3-6m,,,
liability,Noncore Checking 5963,-1757516.3,0.0109,0,DEPOSITS,float,1.0,<1m,0.66,noncore,
liability,Wholesale 5964,-2616560.79,0.042,27,WHOLESALE,float,0.5,5+y,,,
liability,Noncore Checking 5965,-2283325.21,0.0187,0,DEPOSITS,float,1.0,<1m,0.58,noncore,
liability,Noncore Checking 5966,-873370.66,0.0156,0,DEPOSITS,float,1.0,<1m,0.69,noncore,
liability,Wholesale 5967,-926417.32,0.0306,23,WHOLESALE,float,0.96,1-3y,,,
liability,Noncore Checking 5968,-2860384.76,0.0197,0,DEPOSITS,float,1.0,<1m,0.11,noncore,
liability,Core Checking 5969,-3682360.42,0.0063,0,DEPOSITS,float,1.0,<1m,0.58,core,
liability,Wholesale 5970,-985362.18,0.0221,20,WHOLESALE,float,0.69,1-3m,,,
liability,Core Checking 5971,-2294153.68,0.006,0,DEPOSITS,float,1.0,<1m,0.37,core,
liability,Noncore Checking 5972,-2315222.17,0.0188,0,DEPOSITS,float,1.0,<1m,0.39,noncore,
liability,Noncore Checking 5973,-4490586.04,0.0079,0,DEPOSITS,float,1.0,<1m,0.51,noncore,
liability,Core Checking 5974,-3618258.45,0.0106,0,DEPOSITS,float,1.0,<1m,0.5,core,
liability,Wholesale 5975,-576238.27,0.027,24,WHOLESALE,fixed,0.0,3-6m,,,
liability,Core Checking 5976,-3781657.69,0.0027,0,DEPOSITS,float,1.0,<1m,0.22,core,
liability,Noncore Checking 5977,-3206962.33,0.0042,0,DEPOSITS,float,1.0,<1m,0.68,noncore,
liability,Wholesale 5978,-1244955.68,0.0381,26,WHOLESALE,fixed,0.0,<1m,,,
liability,Wholesale 5979,-1941536.85,0.0317,21,WHOLESALE,fixed,0.0,1-3y,,,
liability,Wholesale 5980,-2564891.66,0.0312,3,WHOLESALE,float,0.89,5+y,,,
liability,Noncore Checking 5981,-2077510.69,0.0174,0,DEPOSITS,float,1.0,<1m,0.13,noncore,
liability,Core Checking 5982,-4324818.85,0.003,0,DEPOSITS,float,1.0,<1m,0.43,core,
liability,Core Checking 5983,-847301.94,0.0046,0,DEPOSITS,float,1.0,<1m,0.42,core,
liability,Core Checking 5984,-4343242.46,0.0083,0,DEPOSITS,float,1.0,<1m,0.3,core,
liability,Core Checking 5985,-2433015.52,0.0077,0,DEPOSITS,float,1.0,<1m,0.29,core,
liability,Noncore Checking 5986,-1974140.15,0.0173,0,DEPOSITS,float,1.0,<1m,0.44,noncore,
liability,Core Checking 5987,-1921143.02,0.0187,0,DEPOSITS,float,1.0,<1m,0.14,core,
liability,Core Checking 5988,-3981775.75,0.0057,0,DEPOSITS,float,1.0,<1m,0.42,core,
liability,Wholesale 5989,-769895.92,0.0465,30,WHOLESALE,fixed,0.0,1-3y,,,
liability,Core Checking 5990,-2806844.35,0.0097,0,DEPOSITS,float,1.0,<1m,0.53,core,
liability,Core Checking 5991,-3215736.77,0.0021,0,DEPOSITS,float,1.0,<1m,0.53,core,
liability,Wholesale 5992,-2441841.19,0.016,35,WHOLESALE,fixed,0.0,1-3m,,,
liability,Core Checking 5993,-3885433.19,0.0103,0,DEPOSITS,float,1.0,<1m,0.28,core,
liability,Noncore Checking 5994,-4078199.1,0.0057,0,DEPOSITS,float,1.0,<1m,0.38,noncore,
liability,Core Checking 5995,-2700166.96,0.0147,0,DEPOSITS,float,1.0,<1m,0.63,core,
liability,Core Checking 5996,-4315204.9,0.0057,0,DEPOSITS,float,1.0,<1m,0.51,core,
liability,Wholesale 5997,-2855392.88,0.0209,18,WHOLESALE,fixed,0.0,6-12m,,,
liability,Noncore Checking 5998,-4511101.99,0.01,0,DEPOSITS,float,1.0,<1m,0.43,noncore,
liability,Noncore Checking 5999,-3952985.24,0.0081,0,DEPOSITS,float,1.0,<1m,0.25,noncore,
liability,Wholesale 6000,-1475810.88,0.0383,24,WHOLESALE,fixed,0.0,<1m,,,
liability,Wholesale 6001,-2450210.57,0.0493,1,WHOLESALE,fixed,0.0,5+y,,,
liability,Noncore Checking 6002,-4664552.68,0.0111,0,DEPOSITS,float,1.0,<1m,0.18,noncore,
liability,Noncore Checking 6003,-2540582.37,0.0104,0,DEPOSITS,float,1.0,<1m,0.68,noncore,
liability,Noncore Checking 6004,-991828.77,0.0046,0,DEPOSITS,float,1.0,<1m,0.52,noncore,
liability,Core Checking 6005,-4976864.97,0.0155,0,DEPOSITS,float,1.0,<1m,0.51,core,
liability,Core Checking 6006,-3467751.9,0.012,0,DEPOSITS,float,1.0,<1m,0.58,core,
liability,Core Checking 6007,-767254.98,0.0086,0,DEPOSITS,float,1.0,<1m,0.16,core,
liability,Noncore Checking 6008,-3132131.57,0.0073,0,DEPOSITS,float,1.0,<1m,0.65,noncore,
liability,Core Checking 6009,-2055829.63,0.0163,0,DEPOSITS,float,1.0,<1m,0.54,core,
liability,Core Checking 6010,-1316801.79,0.0146,0,DEPOSITS,float,1.0,<1m,0.26,core,
liability,Noncore Checking 6011,-835503.88,0.0168,0,DEPOSITS,float,1.0,<1m,0.48,noncore,
liability,Wholesale 6012,-1818889.2,0.0266,5,WHOLESALE,fixed,0.0,5+y,,,
liability,Core Checking 6013,-854930.97,0.0022,0,DEPOSITS,float,1.0,<1m,0.16,core,
liability,Core Checking 6014,-4693711.21,0.0052,0,DEPOSITS,float,1.0,<1m,0.27,core,
liability,Core Checking 6015,-1148653.01,0.005,0,DEPOSITS,float,1.0,<1m,0.59,core,
liability,Core Checking 6016,-1479394.81,0.0191,0,DEPOSITS,float,1.0,<1m,0.16,core,
liability,Noncore Checking 6017,-1630356.85,0.017,0,DEPOSITS,float,1.0,<1m,0.47,noncore,
liability,Core Checking 6018,-4501981.8,0.0068,0,DEPOSITS,float,1.0,<1m,0.4,core,
liability,Noncore Checking 6019,-2217754.82,0.0144,0,DEPOSITS,float,1.0,<1m,0.7,noncore,
liability,Core Checking 6020,-2468661.4,0.0035,0,DEPOSITS,float,1.0,<1m,0.35,core,
liability,Core Checking 6021,-1884105.16,0.0088,0,DEPOSITS,float,1.0,<1m,0.6,core,
liability,Core Checking 6022,-2435238.9,0.0037,0,DEPOSITS,float,1.0,<1m,0.41,core,
liability,Core Checking 6023,-4721423.56,0.0111,0,DEPOSITS,float,1.0,<1m,0.52,core,
liability,Core Checking 6024,-3741047.76,0.0061,0,DEPOSITS,float,1.0,<1m,0.53,core,
liability,Noncore Checking 6025,-1317002.45,0.0104,0,DEPOSITS,float,1.0,<1m,0.47,noncore,
liability,Core Checking 6026,-3813146.57,0.0159,0,DEPOSITS,float,1.0,<1m,0.36,core,
liability,Core Checking 6027,-3524263.77,0.0175,0,DEPOSITS,float,1.0,<1m,0.49,core,
liability,Core Checking 6028,-3904387.82,0.0073,0,DEPOSITS,float,1.0,<1m,0.37,core,
liability,Core Checking 6029,-711721.31,0.0092,0,DEPOSITS,float,1.0,<1m,0.65,core,
liability,Core Checking 6030,-4708934.54,0.0135,0,DEPOSITS,float,1.0,<1m,0.59,core,
liability,Core Checking 6031,-3613886.8,0.014,0,DEPOSITS,float,1.0,<1m,0.47,core,
liability,Core Checking 6032,-872921.51,0.0144,0,DEPOSITS,float,1.0,<1m,0.18,core,
liability,Core Checking 6033,-824925.7,0.0045,0,DEPOSITS,float,1.0,<1m,0.51,core,
liability,Core Checking 6034,-4875626.0,0.0179,0,DEPOSITS,float,1.0,<1m,0.48,core,
liability,Core Checking 6035,-1659713.05,0.0028,0,DEPOSITS,float,1.0,<1m,0.36,core,
liability,Core Checking 6036,-2909993.57,0.0174,0,DEPOSITS,float,1.0,<1m,0.35,core,
liability,Wholesale 6037,-1286218.21,0.0227,9,WHOLESALE,fixed,0.0,6-12m,,,
liability,Core Checking 6038,-4113506.54,0.0075,0,DEPOSITS,float,1.0,<1m,0.3,core,
liability,Noncore Checking 6039,-1205406.34,0.0068,0,DEPOSITS,float,1.0,<1m,0.16,noncore,
liability,Noncore Checking 6040,-2720059.48,0.0171,0,DEPOSITS,float,1.0,<1m,0.6,noncore,
liability,Core Checking 6041,-1153255.18,0.0038,0,DEPOSITS,float,1.0,<1m,0.36,core,
liability,Core Checking 6042,-2871939.01,0.0054,0,DEPOSITS,float,1.0,<1m,0.62,core,
liability,Core Checking 6043,-3298879.46,0.0108,0,DEPOSITS,float,1.0,<1m,0.29,core,
liability,Core Checking 6044,-1007155.24,0.0153,0,DEPOSITS,float,1.0,<1m,0.64,core,
liability,Noncore Checking 6045,-1349278.43,0.0088,0,DEPOSITS,float,1.0,<1m,0.31,noncore,
liability,Noncore Checking 6046,-4990403.98,0.0144,0,DEPOSITS,float,1.0,<1m,0.37,noncore,
liability,Core Checking 6047,-4680606.38,0.0097,0,DEPOSITS,float,1.0,<1m,0.16,core,
liability,Core Checking 6048,-4649135.32,0.0194,0,DEPOSITS,float,1.0,<1m,0.36,core,
liability,Core Checking 6049,-966111.53,0.0145,0,DEPOSITS,float,1.0,<1m,0.64,core,
liability,Core Checking 6050,-3397176.35,0.0074,0,DEPOSITS,float,1.0,<1m,0.62,core,
liability,Core Checking 6051,-1439677.73,0.017,0,DEPOSITS,float,1.0,<1m,0.31,core,
liability,Noncore Checking 6052,-1536318.09,0.0054,0,DEPOSITS,float,1.0,<1m,0.61,noncore,
liability,Core Checking 6053,-722308.05,0.0168,0,DEPOSITS,float,1.0,<1m,0.37,core,
liability,Wholesale 6054,-621301.0,0.0165,30,WHOLESALE,float,0.48,6-12m,,,
liability,Wholesale 6055,-939334.38,0.0315,8,WHOLESALE,fixed,0.0,5+y,,,
liability,Core Checking 6056,-4044233.94,0.0027,0,DEPOSITS,float,1.0,<1m,0.2,core,
liability,Core Checking 6057,-3408633.98,0.0031,0,DEPOSITS,float,1.0,<1m,0.16,core,
liability,Noncore Checking 6058,-2793663.54,0.0128,0,DEPOSITS,float,1.0,<1m,0.55,noncore,
liability,Wholesale 6059,-1893938.57,0.0387,35,WHOLESALE,fixed,0.0,6-12m,,,
liability,Core Checking 6060,-4985162.26,0.0055,0,DEPOSITS,float,1.0,<1m,0.21,core,
liability,Noncore Checking 6061,-4418159.27,0.0199,0,DEPOSITS,float,1.0,<1m,0.57,noncore,
liability,Core Checking 6062,-1034483.1,0.0144,0,DEPOSITS,float,1.0,<1m,0.52,core,
liability,Noncore Checking 6063,-1201273.02,0.0027,0,DEPOSITS,float,1.0,<1m,0.11,noncore,
liability,Core Checking 6064,-3090544.03,0.0135,0,DEPOSITS,float,1.0,<1m,0.23,core,
liability,Core Checking 6065,-1653722.54,0.0182,0,DEPOSITS,float,1.0,<1m,0.51,core,
liability,Wholesale 6066,-2648208.42,0.0294,17,WHOLESALE,float,0.37,1-3m,,,
liability,Wholesale 6067,-2419652.22,0.0257,25,WHOLESALE,float,0.34,6-12m,,,
liability,Core Checking 6068,-4418189.77,0.0117,0,DEPOSITS,float,1.0,<1m,0.33,core,
liability,Core Checking 6069,-962420.64,0.013,0,DEPOSITS,float,1.0,<1m,0.6,core,
liability,Wholesale 6070,-1450475.01,0.0313,5,WHOLESALE,float,0.49,1-3m,,,
liability,Core Checking 6071,-4919804.97,0.0152,0,DEPOSITS,float,1.0,<1m,0.34,core,
liability,Noncore Checking 6072,-4252169.91,0.0116,0,DEPOSITS,float,1.0,<1m,0.56,noncore,
liability,Core Checking 6073,-2904278.73,0.0175,0,DEPOSITS,float,1.0,<1m,0.32,core,
liability,Wholesale 6074,-2357979.28,0.0196,1,WHOLESALE,fixed,0.0,3-6m,,,
liability,Noncore Checking 6075,-2879966.17,0.0035,0,DEPOSITS,float,1.0,<1m,0.5,noncore,
liability,Core Checking 6076,-4210937.03,0.0148,0,DEPOSITS,float,1.0,<1m,0.21,core,
liability,Core Checking 6077,-3736438.85,0.0109,0,DEPOSITS,float,1.0,<1m,0.68,core,
liability,Noncore Checking 6078,-882972.2,0.0117,0,DEPOSITS,float,1.0,<1m,0.26,noncore,
liability,Core Checking 6079,-3523739.18,0.0192,0,DEPOSITS,float,1.0,<1m,0.54,core,
liability,Core Checking 6080,-507470.44,0.0038,0,DEPOSITS,float,1.0,<1m,0.27,core,
liability,Core Checking 6081,-2092327.25,0.0147,0,DEPOSITS,float,1.0,<1m,0.27,core,
liability,Core Checking 6082,-3637857.3,0.0169,0,DEPOSITS,float,1.0,<1m,0.35,core,
liability,Noncore Checking 6083,-4403739.64,0.006,0,DEPOSITS,float,1.0,<1m,0.29,noncore,
liability,Core Checking 6084,-2747080.0,0.0165,0,DEPOSITS,float,1.0,<1m,0.68,core,
liability,Core Checking 6085,-1513006.36,0.0166,0,DEPOSITS,float,1.0,<1m,0.23,core,
liability,Core Checking 6086,-1232120.33,0.0055,0,DEPOSITS,float,1.0,<1m,0.14,core,
liability,Noncore Checking 6087,-1701593.2,0.0103,0,DEPOSITS,float,1.0,<1m,0.4,noncore,
liability,Wholesale 6088,-231629.76,0.0404,18,WHOLESALE,float,0.7,1-3m,,,
liability,Wholesale 6089,-2053037.29,0.0499,35,WHOLESALE,float,0.72,1-3m,,,
liability,Wholesale 6090,-1763094.86,0.048,33,WHOLESALE,float,0.55,3-5y,,,
liability,Core Checking 6091,-1703084.04,0.0156,0,DEPOSITS,float,1.0,<1m,0.61,core,
liability,Noncore Checking 6092,-3790473.55,0.0014,0,DEPOSITS,float,1.0,<1m,0.51,noncore,
liability,Wholesale 6093,-1733877.85,0.0184,14,WHOLESALE,float,0.41,3-5y,,,
liability,Core Checking 6094,-709261.46,0.0178,0,DEPOSITS,float,1.0,<1m,0.39,core,
liability,Core Checking 6095,-2473382.73,0.0192,0,DEPOSITS,float,1.0,<1m,0.4,core,
liability,Noncore Checking 6096,-1363265.49,0.0047,0,DEPOSITS,float,1.0,<1m,0.54,noncore,
liability,Core Checking 6097,-1039708.51,0.0168,0,DEPOSITS,float,1.0,<1m,0.24,core,
liability,Core Checking 6098,-4452477.65,0.0076,0,DEPOSITS,float,1.0,<1m,0.48,core,
liability,Noncore Checking 6099,-885569.64,0.0175,0,DEPOSITS,float,1.0,<1m,0.54,noncore,
liability,Core Checking 6100,-4645512.98,0.0062,0,DEPOSITS,float,1.0,<1m,0.4,core,
liability,Core Checking 6101,-3972065.14,0.0158,0,DEPOSITS,float,1.0,<1m,0.36,core,
liability,Core Checking 6102,-1236358.38,0.0106,0,DEPOSITS,float,1.0,<1m,0.22,core,
liability,Noncore Checking 6103,-869585.19,0.0127,0,DEPOSITS,float,1.0,<1m,0.21,noncore,
liability,Core Checking 6104,-4656188.97,0.0116,0,DEPOSITS,float,1.0,<1m,0.12,core,
liability,Wholesale 6105,-2753235.51,0.0242,22,WHOLESALE,float,0.3,6-12m,,,
liability,Core Checking 6106,-2838114.84,0.006,0,DEPOSITS,float,1.0,<1m,0.21,core,
liability,Core Checking 6107,-2799452.18,0.0124,0,DEPOSITS,float,1.0,<1m,0.55,core,
liability,Core Checking 6108,-1581418.3,0.0159,0,DEPOSITS,float,1.0,<1m,0.65,core,
liability,Core Checking 6109,-4688433.94,0.0085,0,DEPOSITS,float,1.0,<1m,0.35,core,
liability,Core Checking 6110,-1049358.53,0.0024,0,DEPOSITS,float,1.0,<1m,0.41,core,
liability,Noncore Checking 6111,-4833332.02,0.0175,0,DEPOSITS,float,1.0,<1m,0.43,noncore,
liability,Core Checking 6112,-4408409.38,0.0081,0,DEPOSITS,float,1.0,<1m,0.51,core,
liability,Core Checking 6113,-1536085.42,0.0099,0,DEPOSITS,float,1.0,<1m,0.55,core,
liability,Core Checking 6114,-2900887.53,0.004,0,DEPOSITS,float,1.0,<1m,0.58,core,
liability,Core Checking 6115,-4006474.38,0.0103,0,DEPOSITS,float,1.0,<1m,0.7,core,
liability,Noncore Checking 6116,-4766562.63,0.0018,0,DEPOSITS,float,1.0,<1m,0.69,noncore,
liability,Noncore Checking 6117,-4042547.84,0.0083,0,DEPOSITS,float,1.0,<1m,0.66,noncore,
liability,Noncore Checking 6118,-2073442.2,0.0087,0,DEPOSITS,float,1.0,<1m,0.54,noncore,
liability,Core Checking 6119,-2323181.25,0.0119,0,DEPOSITS,float,1.0,<1m,0.46,core,
liability,Wholesale 6120,-557525.41,0.0362,3,WHOLESALE,float,0.42,1-3y,,,
liability,Wholesale 6121,-1648862.91,0.0453,34,WHOLESALE,float,0.71,3-5y,,,
liability,Core Checking 6122,-2053979.05,0.0079,0,DEPOSITS,float,1.0,<1m,0.46,core,
liability,Core Checking 6123,-1402614.67,0.0164,0,DEPOSITS,float,1.0,<1m,0.33,core,
liability,Core Checking 6124,-653552.12,0.0029,0,DEPOSITS,float,1.0,<1m,0.56,core,
liability,Core Checking 6125,-4210633.19,0.0068,0,DEPOSITS,float,1.0,<1m,0.69,core,
liability,Noncore Checking 6126,-1248622.97,0.0159,0,DEPOSITS,float,1.0,<1m,0.13,noncore,
liability,Noncore Checking 6127,-1856417.72,0.0151,0,DEPOSITS,float,1.0,<1m,0.39,noncore,
liability,Noncore Checking 6128,-3379911.7,0.0052,0,DEPOSITS,float,1.0,<1m,0.36,noncore,
liability,Noncore Checking 6129,-3155893.36,0.0043,0,DEPOSITS,float,1.0,<1m,0.41,noncore,
liability,Core Checking 6130,-2929392.12,0.0112,0,DEPOSITS,float,1.0,<1m,0.23,core,
liability,Noncore Checking 6131,-1844231.86,0.0107,0,DEPOSITS,float,1.0,<1m,0.27,noncore,
liability,Wholesale 6132,-1083656.43,0.0355,6,WHOLESALE,float,0.49,3-6m,,,
liability,Core Checking 6133,-1874807.54,0.0177,0,DEPOSITS,float,1.0,<1m,0.16,core,
liability,Core Checking 6134,-3554909.73,0.0077,0,DEPOSITS,float,1.0,<1m,0.69,core,
liability,Core Checking 6135,-1004641.88,0.0136,0,DEPOSITS,float,1.0,<1m,0.28,core,
liability,Noncore Checking 6136,-3446862.77,0.0033,0,DEPOSITS,float,1.0,<1m,0.54,noncore,
liability,Core Checking 6137,-3208519.9,0.0194,0,DEPOSITS,float,1.0,<1m,0.65,core,
liability,Wholesale 6138,-1920766.5,0.0462,35,WHOLESALE,float,0.61,3-6m,,,
liability,Core Checking 6139,-3839853.7,0.0153,0,DEPOSITS,float,1.0,<1m,0.39,core,
liability,Core Checking 6140,-3649144.11,0.0132,0,DEPOSITS,float,1.0,<1m,0.62,core,
liability,Core Checking 6141,-3616401.86,0.0105,0,DEPOSITS,float,1.0,<1m,0.58,core,
liability,Core Checking 6142,-2284589.17,0.0052,0,DEPOSITS,float,1.0,<1m,0.51,core,
liability,Core Checking 6143,-4071268.76,0.0193,0,DEPOSITS,float,1.0,<1m,0.62,core,
liability,Wholesale 6144,-364949.69,0.0173,35,WHOLESALE,fixed,0.0,1-3m,,,
liability,Noncore Checking 6145,-2711098.83,0.0102,0,DEPOSITS,float,1.0,<1m,0.51,noncore,
liability,Noncore Checking 6146,-4951850.51,0.0184,0,DEPOSITS,float,1.0,<1m,0.54,noncore,
liability,Core Checking 6147,-2677239.37,0.0125,0,DEPOSITS,float,1.0,<1m,0.6,core,
liability,Core Checking 6148,-3894801.99,0.0054,0,DEPOSITS,float,1.0,<1m,0.33,core,
liability,Noncore Checking 6149,-708005.49,0.0134,0,DEPOSITS,float,1.0,<1m,0.67,noncore,
liability,Wholesale 6150,-507113.77,0.0272,2,WHOLESALE,float,0.55,3-6m,,,
liability,Noncore Checking 6151,-603991.44,0.0128,0,DEPOSITS,float,1.0,<1m,0.16,noncore,
liability,Core Checking 6152,-1969141.15,0.0184,0,DEPOSITS,float,1.0,<1m,0.58,core,
liability,Noncore Checking 6153,-3198540.9,0.0032,0,DEPOSITS,float,1.0,<1m,0.27,noncore,
liability,Core Checking 6154,-3621522.72,0.0101,0,DEPOSITS,float,1.0,<1m,0.7,core,
liability,Noncore Checking 6155,-2212801.15,0.0055,0,DEPOSITS,float,1.0,<1m,0.15,noncore,
liability,Core Checking 6156,-731821.1,0.0118,0,DEPOSITS,float,1.0,<1m,0.17,core,
liability,Core Checking 6157,-2631373.92,0.0082,0,DEPOSITS,float,1.0,<1m,0.48,core,
liability,Core Checking 6158,-2602114.94,0.0017,0,DEPOSITS,float,1.0,<1m,0.27,core,
liability,Noncore Checking 6159,-4612146.4,0.0112,0,DEPOSITS,float,1.0,<1m,0.12,noncore,
liability,Core Checking 6160,-1917839.64,0.0129,0,DEPOSITS,float,1.0,<1m,0.6,core,
liability,Core Checking 6161,-3202919.06,0.0061,0,DEPOSITS,float,1.0,<1m,0.29,core,
liability,Noncore Checking 6162,-2461720.18,0.0025,0,DEPOSITS,float,1.0,<1m,0.65,noncore,
liability,Core Checking 6163,-2080940.44,0.0054,0,DEPOSITS,float,1.0,<1m,0.22,core,
liability,Noncore Checking 6164,-2713472.69,0.0073,0,DEPOSITS,float,1.0,<1m,0.57,noncore,
liability,Core Checking 6165,-2835977.09,0.0099,0,DEPOSITS,float,1.0,<1m,0.23,core,
liability,Noncore Checking 6166,-3582284.8,0.0199,0,DEPOSITS,float,1.0,<1m,0.68,noncore,
liability,Wholesale 6167,-1762198.86,0.049,9,WHOLESALE,fixed,0.0,3-5y,,,
liability,Core Checking 6168,-4298743.26,0.0066,0,DEPOSITS,float,1.0,<1m,0.29,core,
liability,Core Checking 6169,-1071131.17,0.0163,0,DEPOSITS,float,1.0,<1m,0.43,core,
liability,Noncore Checking 6170,-3536204.71,0.002,0,DEPOSITS,float,1.0,<1m,0.34,noncore,
liability,Core Checking 6171,-2058473.9,0.0087,0,DEPOSITS,float,1.0,<1m,0.19,core,
liability,Wholesale 6172,-1514614.1,0.0433,5,WHOLESALE,fixed,0.0,5+y,,,
liability,Core Checking 6173,-1719773.74,0.0186,0,DEPOSITS,float,1.0,<1m,0.35,core,
liability,Noncore Checking 6174,-2493863.82,0.0075,0,DEPOSITS,float,1.0,<1m,0.16,noncore,
liability,Core Checking 6175,-2727266.03,0.0051,0,DEPOSITS,float,1.0,<1m,0.68,core,
liability,Core Checking 6176,-2563044.16,0.0148,0,DEPOSITS,float,1.0,<1m,0.16,core,
liability,Noncore Checking 6177,-4229914.43,0.0105,0,DEPOSITS,float,1.0,<1m,0.17,noncore,
liability,Core Checking 6178,-1364822.36,0.0131,0,DEPOSITS,float,1.0,<1m,0.18,core,
liability,Core Checking 6179,-1162063.18,0.008,0,DEPOSITS,float,1.0,<1m,0.44,core,
liability,Wholesale 6180,-2117899.11,0.0345,7,WHOLESALE,fixed,0.0,<1m,,,
liability,Core Checking 6181,-966899.2,0.0125,0,DEPOSITS,float,1.0,<1m,0.66,core,
liability,Core Checking 6182,-3153061.88,0.0174,0,DEPOSITS,float,1.0,<1m,0.46,core,
liability,Core Checking 6183,-1051541.95,0.0088,0,DEPOSITS,float,1.0,<1m,0.44,core,
liability,Core Checking 6184,-1599735.75,0.0126,0,DEPOSITS,float,1.0,<1m,0.38,core,
liability,Core Checking 6185,-3623018.69,0.0051,0,DEPOSITS,float,1.0,<1m,0.16,core,
liability,Core Checking 6186,-1938585.55,0.0151,0,DEPOSITS,float,1.0,<1m,0.23,core,
liability,Noncore Checking 6187,-3619744.44,0.0126,0,DEPOSITS,float,1.0,<1m,0.69,noncore,
liability,Core Checking 6188,-3182815.92,0.007,0,DEPOSITS,float,1.0,<1m,0.36,core,
liability,Wholesale 6189,-1390965.95,0.0381,31,WHOLESALE,fixed,0.0,<1m,,,
liability,Noncore Checking 6190,-1363609.95,0.0144,0,DEPOSITS,float,1.0,<1m,0.62,noncore,
liability,Wholesale 6191,-1384040.74,0.0288,25,WHOLESALE,fixed,0.0,3-6m,,,
