type,name,amount,rate,duration,category,fixed_float,float_share,repricing_bucket,deposit_beta,stability,convexity
liability,Core Checking 660,-2389472.95,0.0023,0,DEPOSITS,float,1.0,<1m,0.68,core,
liability,Core Checking 661,-2367845.79,0.0181,0,DEPOSITS,float,1.0,<1m,0.36,core,
liability,Wholesale 662,-2466390.34,0.015,17,WHOLESALE,float,0.63,1-3m,,,
liability,Core Checking 663,-2929937.41,0.0192,0,DEPOSITS,float,1.0,<1m,0.5,core,
liability,Core Checking 664,-2717607.69,0.0168,0,DEPOSITS,float,1.0,<1m,0.44,core,
liability,Core Checking 665,-2816303.14,0.0163,0,DEPOSITS,float,1.0,<1m,0.19,core,
liability,Noncore Checking 666,-3844333.57,0.0146,0,DEPOSITS,float,1.0,<1m,0.27,noncore,
liability,Noncore Checking 667,-1624004.57,0.0058,0,DEPOSITS,float,1.0,<1m,0.54,noncore,
liability,Core Checking 668,-3697072.11,0.0098,0,DEPOSITS,float,1.0,<1m,0.45,core,
liability,Core Checking 669,-4944393.18,0.0061,0,DEPOSITS,float,1.0,<1m,0.64,core,
liability,Core Checking 670,-2186468.14,0.0038,0,DEPOSITS,float,1.0,<1m,0.54,core,
liability,Wholesale 671,-2294220.64,0.043,13,WHOLESALE,fixed,0.0,1-3m,,,
liability,Core Checking 672,-3355837.93,0.0169,0,DEPOSITS,float,1.0,<1m,0.24,core,
liability,Core Checking 673,-552706.3,0.0101,0,DEPOSITS,float,1.0,<1m,0.61,core,
liability,Core Checking 674,-4412866.28,0.0194,0,DEPOSITS,float,1.0,<1m,0.34,core,
liability,Wholesale 675,-1468942.07,0.0242,18,WHOLESALE,float,0.38,3-5y,,,
liability,Noncore Checking 676,-4657485.34,0.0074,0,DEPOSITS,float,1.0,<1m,0.64,noncore,
liability,Core Checking 677,-4131448.25,0.0103,0,DEPOSITS,float,1.0,<1m,0.43,core,
liability,Noncore Checking 678,-3506057.08,0.0075,0,DEPOSITS,float,1.0,<1m,0.41,noncore,
liability,Core Checking 679,-2144400.1,0.0132,0,DEPOSITS,float,1.0,<1m,0.68,core,
liability,Core Checking 680,-1522062.75,0.0097,0,DEPOSITS,float,1.0,<1m,0.17,core,
liability,Noncore Checking 681,-1830710.45,0.0176,0,DEPOSITS,float,1.0,<1m,0.28,noncore,
liability,Core Checking 682,-4929402.65,0.0026,0,DEPOSITS,float,1.0,<1m,0.62,core,
liability,Core Checking 683,-2289011.45,0.0189,0,DEPOSITS,float,1.0,<1m,0.7,core,
liability,Core Checking 684,-4280057.67,0.0052,0,DEPOSITS,float,1.0,<1m,0.11,core,
liability,Noncore Checking 685,-2092714.24,0.0124,0,DEPOSITS,float,1.0,<1m,0.19,noncore,
liability,Wholesale 686,-1670126.63,0.043,34,WHOLESALE,float,0.68,1-3m,,,
liability,Core Checking 687,-950621.33,0.0041,0,DEPOSITS,float,1.0,<1m,0.48,core,
liability,Noncore Checking 688,-4294574.57,0.0153,0,DEPOSITS,float,1.0,<1m,0.19,noncore,
liability,Wholesale 689,-1907063.55,0.045,26,WHOLESALE,float,0.33,3-6m,,,
liability,Core Checking 690,-2847868.54,0.009,0,DEPOSITS,float,1.0,<1m,0.39,core,
liability,Core Checking 691,-3746964.42,0.0067,0,DEPOSITS,float,1.0,<1m,0.14,core,
liability,Noncore Checking 692,-3506540.77,0.005,0,DEPOSITS,float,1.0,<1m,0.54,noncore,
liability,Noncore Checking 693,-800666.61,0.0153,0,DEPOSITS,float,1.0,<1m,0.18,noncore,
liability,Core Checking 694,-1221138.31,0.0195,0,DEPOSITS,float,1.0,<1m,0.69,core,
liability,Wholesale 695,-1295467.16,0.0206,13,WHOLESALE,float,0.57,1-3m,,,
liability,Noncore Checking 696,-817392.37,0.0193,0,DEPOSITS,float,1.0,<1m,0.27,noncore,
liability,Wholesale 697,-545719.98,0.0409,14,WHOLESALE,fixed,0.0,6-12m,,,
liability,Core Checking 698,-1739616.35,0.0072,0,DEPOSITS,float,1.0,<1m,0.48,core,
liability,Core Checking 699,-2859084.3,0.0157,0,DEPOSITS,float,1.0,<1m,0.46,core,
liability,Core Checking 700,-2472223.94,0.0166,0,DEPOSITS,float,1.0,<1m,0.42,core,
liability,Noncore Checking 701,-1191544.73,0.0177,0,DEPOSITS,float,1.0,<1m,0.55,noncore,
liability,Noncore Checking 702,-4438559.65,0.019,0,DEPOSITS,float,1.0,<1m,0.12,noncore,
liability,Noncore Checking 703,-1649535.68,0.0129,0,DEPOSITS,float,1.0,<1m,0.36,noncore,
liability,Core Checking 704,-3693923.02,0.0174,0,DEPOSITS,float,1.0,<1m,0.39,core,
liability,Core Checking 705,-2852776.89,0.0027,0,DEPOSITS,float,1.0,<1m,0.54,core,
liability,Wholesale 706,-2622238.19,0.0234,28,WHOLESALE,float,0.89,6-12m,,,
liability,Core Checking 707,-973355.44,0.0156,0,DEPOSITS,float,1.0,<1m,0.61,core,
liability,Noncore Checking 708,-4571291.11,0.0132,0,DEPOSITS,float,1.0,<1m,0.3,noncore,
liability,Noncore Checking 709,-1630620.8,0.0078,0,DEPOSITS,float,1.0,<1m,0.11,noncore,
liability,Noncore Checking 710,-2684969.41,0.0121,0,DEPOSITS,float,1.0,<1m,0.23,noncore,
liability,Core Checking 711,-1695893.74,0.0199,0,DEPOSITS,float,1.0,<1m,0.6,core,
liability,Core Checking 712,-3229882.79,0.0117,0,DEPOSITS,float,1.0,<1m,0.46,core,
liability,Wholesale 713,-2069159.69,0.0165,7,WHOLESALE,fixed,0.0,1-3y,,,
liability,Core Checking 714,-4850283.21,0.0055,0,DEPOSITS,float,1.0,<1m,0.45,core,
liability,Noncore Checking 715,-3217125.99,0.0165,0,DEPOSITS,float,1.0,<1m,0.53,noncore,
liability,Core Checking 716,-3411898.13,0.0094,0,DEPOSITS,float,1.0,<1m,0.38,core,
liability,Wholesale 717,-304373.47,0.029,2,WHOLESALE,float,0.77,1-3m,,,
liability,Noncore Checking 718,-608649.9,0.019,0,DEPOSITS,float,1.0,<1m,0.16,noncore,
liability,Wholesale 719,-2445306.69,0.0405,23,WHOLESALE,float,0.55,3-6m,,,
liability,Wholesale 720,-896363.03,0.0306,21,WHOLESALE,fixed,0.0,6-12m,,,
liability,Noncore Checking 721,-3356632.98,0.0156,0,DEPOSITS,float,1.0,<1m,0.2,noncore,
liability,Noncore Checking 722,-4385673.07,0.0133,0,DEPOSITS,float,1.0,<1m,0.54,noncore,
liability,Noncore Checking 723,-4014357.01,0.0043,0,DEPOSITS,float,1.0,<1m,0.4,noncore,
liability,Core Checking 724,-2083121.15,0.0112,0,DEPOSITS,float,1.0,<1m,0.58,core,
liability,Wholesale 725,-1086295.61,0.0257,26,WHOLESALE,fixed,0.0,3-6m,,,
liability,Noncore Checking 726,-3377637.52,0.0154,0,DEPOSITS,float,1.0,<1m,0.22,noncore,
liability,Wholesale 727,-1559233.76,0.0268,11,WHOLESALE,float,0.93,1-3m,,,
liability,Core Checking 728,-1001662.71,0.0121,0,DEPOSITS,float,1.0,<1m,0.65,core,
liability,Noncore Checking 729,-3022183.81,0.0154,0,DEPOSITS,float,1.0,<1m,0.42,noncore,
liability,Core Checking 730,-3630362.39,0.0048,0,DEPOSITS,float,1.0,<1m,0.15,core,
liability,Noncore Checking 731,-4446198.73,0.0087,0,DEPOSITS,float,1.0,<1m,0.26,noncore,
liability,Noncore Checking 732,-2897724.89,0.0085,0,DEPOSITS,float,1.0,<1m,0.65,noncore,
liability,Core Checking 733,-4802337.31,0.0165,0,DEPOSITS,float,1.0,<1m,0.63,core,
liability,Core Checking 734,-3065480.52,0.0026,0,DEPOSITS,float,1.0,<1m,0.7,core,
liability,Core Checking 735,-683477.79,0.0114,0,DEPOSITS,float,1.0,<1m,0.5,core,
liability,Core Checking 736,-2725218.17,0.0168,0,DEPOSITS,float,1.0,<1m,0.69,core,
liability,Core Checking 737,-1516246.93,0.0133,0,DEPOSITS,float,1.0,<1m,0.23,core,
liability,Core Checking 738,-1596560.91,0.0014,0,DEPOSITS,float,1.0,<1m,0.47,core,
liability,Noncore Checking 739,-2365366.28,0.0115,0,DEPOSITS,float,1.0,<1m,0.44,noncore,
liability,Core Checking 740,-4315571.49,0.012,0,DEPOSITS,float,1.0,<1m,0.48,core,
liability,Wholesale 741,-2941567.03,0.0411,17,WHOLESALE,float,0.86,6-12m,,,
liability,Core Checking 742,-4550237.87,0.0188,0,DEPOSITS,float,1.0,<1m,0.29,core,
liability,Core Checking 743,-4811409.92,0.0036,0,DEPOSITS,float,1.0,<1m,0.62,core,
liability,Wholesale 744,-891307.0,0.0338,7,WHOLESALE,fixed,0.0,5+y,,,
liability,Wholesale 745,-2183390.97,0.0337,15,WHOLESALE,fixed,0.0,3-5y,,,
liability,Core Checking 746,-3659650.19,0.0196,0,DEPOSITS,float,1.0,<1m,0.59,core,
liability,Core Checking 747,-1711100.47,0.0169,0,DEPOSITS,float,1.0,<1m,0.38,core,
liability,Core Checking 748,-3159783.18,0.0022,0,DEPOSITS,float,1.0,<1m,0.7,core,
liability,Core Checking 749,-2518107.22,0.0134,0,DEPOSITS,float,1.0,<1m,0.64,core,
liability,Core Checking 750,-3678390.56,0.0022,0,DEPOSITS,float,1.0,<1m,0.31,core,
liability,Wholesale 751,-973053.06,0.0238,32,WHOLESALE,fixed,0.0,6-12m,,,
liability,Noncore Checking 752,-4742366.69,0.0197,0,DEPOSITS,float,1.0,<1m,0.23,noncore,
liability,Core Checking 753,-2922780.65,0.0138,0,DEPOSITS,float,1.0,<1m,0.3,core,
liability,Noncore Checking 754,-4441859.14,0.019,0,DEPOSITS,float,1.0,<1m,0.19,noncore,
liability,Core Checking 755,-3565947.78,0.007,0,DEPOSITS,float,1.0,<1m,0.1,core,
liability,Noncore Checking 756,-3704511.71,0.0078,0,DEPOSITS,float,1.0,<1m,0.17,noncore,
liability,Wholesale 757,-1918781.29,0.0335,13,WHOLESALE,fixed,0.0,1-3m,,,
liability,Wholesale 758,-2366455.77,0.0496,2,WHOLESALE,fixed,0.0,3-5y,,,
liability,Wholesale 759,-2240267.93,0.0266,26,WHOLESALE,fixed,0.0,1-3y,,,
liability,Noncore Checking 760,-3584088.76,0.0163,0,DEPOSITS,float,1.0,<1m,0.33,noncore,
liability,Core Checking 761,-4312694.95,0.0045,0,DEPOSITS,float,1.0,<1m,0.29,core,
liability,Core Checking 762,-2436624.01,0.0058,0,DEPOSITS,float,1.0,<1m,0.15,core,
liability,Core Checking 763,-1402732.82,0.0077,0,DEPOSITS,float,1.0,<1m,0.49,core,
liability,Core Checking 764,-2532773.72,0.0028,0,DEPOSITS,float,1.0,<1m,0.25,core,
liability,Wholesale 765,-370522.49,0.0345,1,WHOLESALE,float,0.37,1-3y,,,
liability,Core Checking 766,-1970868.48,0.0068,0,DEPOSITS,float,1.0,<1m,0.58,core,
liability,Noncore Checking 767,-2186762.09,0.0023,0,DEPOSITS,float,1.0,<1m,0.2,noncore,
liability,Noncore Checking 768,-2741906.11,0.0112,0,DEPOSITS,float,1.0,<1m,0.69,noncore,
liability,Core Checking 769,-3574314.88,0.0039,0,DEPOSITS,float,1.0,<1m,0.32,core,
liability,Core Checking 770,-2483139.14,0.0171,0,DEPOSITS,float,1.0,<1m,0.56,core,
liability,Core Checking 771,-4164626.63,0.0095,0,DEPOSITS,float,1.0,<1m,0.47,core,
liability,Wholesale 772,-2687053.92,0.0428,20,WHOLESALE,fixed,0.0,3-6m,,,
liability,Core Checking 773,-3573644.23,0.0122,0,DEPOSITS,float,1.0,<1m,0.2,core,
liability,Core Checking 774,-1369218.63,0.0039,0,DEPOSITS,float,1.0,<1m,0.47,core,
liability,Core Checking 775,-2546001.91,0.0135,0,DEPOSITS,float,1.0,<1m,0.6,core,
liability,Noncore Checking 776,-4748049.95,0.0137,0,DEPOSITS,float,1.0,<1m,0.14,noncore,
liability,Core Checking 777,-1136216.2,0.0192,0,DEPOSITS,float,1.0,<1m,0.39,core,
liability,Noncore Checking 778,-687156.75,0.0021,0,DEPOSITS,float,1.0,<1m,0.69,noncore,
liability,Core Checking 779,-4296206.15,0.0135,0,DEPOSITS,float,1.0,<1m,0.55,core,
liability,Noncore Checking 780,-4314983.72,0.0027,0,DEPOSITS,float,1.0,<1m,0.49,noncore,
liability,Wholesale 781,-1776390.75,0.0396,13,WHOLESALE,float,0.83,3-6m,,,
liability,Core Checking 782,-2515570.57,0.0048,0,DEPOSITS,float,1.0,<1m,0.67,core,
liability,Core Checking 783,-2458124.71,0.0026,0,DEPOSITS,float,1.0,<1m,0.11,core,
liability,Core Checking 784,-3025638.47,0.0126,0,DEPOSITS,float,1.0,<1m,0.28,core,
liability,Wholesale 785,-2358074.16,0.042,34,WHOLESALE,fixed,0.0,5+y,,,
liability,Core Checking 786,-4760509.35,0.0068,0,DEPOSITS,float,1.0,<1m,0.45,core,
liability,Wholesale 787,-1719803.69,0.0374,35,WHOLESALE,fixed,0.0,<1m,,,
liability,Core Checking 788,-1863256.65,0.0046,0,DEPOSITS,float,1.0,<1m,0.68,core,
liability,Core Checking 789,-4214274.15,0.0176,0,DEPOSITS,float,1.0,<1m,0.54,core,
liability,Core Checking 790,-1302305.53,0.008,0,DEPOSITS,float,1.0,<1m,0.52,core,
liability,Wholesale 791,-476222.06,0.0482,21,WHOLESALE,fixed,0.0,<1m,,,
liability,Noncore Checking 792,-2728738.44,0.0119,0,DEPOSITS,float,1.0,<1m,0.47,noncore,
liability,Core Checking 793,-2216699.27,0.0181,0,DEPOSITS,float,1.0,<1m,0.17,core,
liability,Core Checking 794,-4569781.09,0.0135,0,DEPOSITS,float,1.0,<1m,0.65,core,
liability,Core Checking 795,-1296759.88,0.0084,0,DEPOSITS,float,1.0,<1m,0.24,core,
liability,Wholesale 796,-1325484.46,0.0205,17,WHOLESALE,fixed,0.0,6-12m,,,
liability,Noncore Checking 797,-3695775.93,0.0181,0,DEPOSITS,float,1.0,<1m,0.29,noncore,
liability,Wholesale 798,-2029341.81,0.047,27,WHOLESALE,float,0.78,5+y,,,
liability,Core Checking 799,-1751390.08,0.0181,0,DEPOSITS,float,1.0,<1m,0.59,core,
liability,Core Checking 800,-3200583.32,0.0129,0,DEPOSITS,float,1.0,<1m,0.34,core,
liability,Noncore Checking 801,-2521076.92,0.0136,0,DEPOSITS,float,1.0,<1m,0.23,noncore,
liability,Noncore Checking 802,-1018752.81,0.0181,0,DEPOSITS,float,1.0,<1m,0.39,noncore,
liability,Core Checking 803,-1973203.54,0.0189,0,DEPOSITS,float,1.0,<1m,0.25,core,
liability,Noncore Checking 804,-4687786.94,0.0086,0,DEPOSITS,float,1.0,<1m,0.42,noncore,
liability,Core Checking 805,-3065487.5,0.0031,0,DEPOSITS,float,1.0,<1m,0.17,core,
liability,Noncore Checking 806,-4478119.51,0.0191,0,DEPOSITS,float,1.0,<1m,0.43,noncore,
liability,Core Checking 807,-1072017.63,0.0199,0,DEPOSITS,float,1.0,<1m,0.38,core,
liability,Core Checking 808,-1528902.86,0.0168,0,DEPOSITS,float,1.0,<1m,0.21,core,
liability,Noncore Checking 809,-4128841.01,0.0056,0,DEPOSITS,float,1.0,<1m,0.47,noncore,
liability,Core Checking 810,-1142414.19,0.0123,0,DEPOSITS,float,1.0,<1m,0.12,core,
liability,Wholesale 811,-2347012.51,0.0216,21,WHOLESALE,fixed,0.0,<1m,,,
liability,Noncore Checking 812,-4768652.37,0.0075,0,DEPOSITS,float,1.0,<1m,0.67,noncore,
liability,Wholesale 813,-1180328.21,0.022,26,WHOLESALE,fixed,0.0,6-12m,,,
liability,Core Checking 814,-1813125.2,0.0022,0,DEPOSITS,float,1.0,<1m,0.21,core,
liability,Core Checking 815,-3461054.98,0.0093,0,DEPOSITS,float,1.0,<1m,0.62,core,
liability,Core Checking 816,-1605992.55,0.011,0,DEPOSITS,float,1.0,<1m,0.43,core,
liability,Core Checking 817,-4838794.42,0.0021,0,DEPOSITS,float,1.0,<1m,0.51,core,
liability,Core Checking 818,-2904231.95,0.0128,0,DEPOSITS,float,1.0,<1m,0.2,core,
liability,Wholesale 819,-1237042.01,0.02,15,WHOLESALE,fixed,0.0,<1m,,,
liability,Core Checking 820,-3032202.45,0.0165,0,DEPOSITS,float,1.0,<1m,0.56,core,
liability,Core Checking 821,-1510331.33,0.0129,0,DEPOSITS,float,1.0,<1m,0.44,core,
liability,Core Checking 822,-3419881.83,0.0183,0,DEPOSITS,float,1.0,<1m,0.66,core,
liability,Noncore Checking 823,-1771108.03,0.0127,0,DEPOSITS,float,1.0,<1m,0.37,noncore,
liability,Noncore Checking 824,-3572965.28,0.0126,0,DEPOSITS,float,1.0,<1m,0.31,noncore,
liability,Wholesale 825,-1473955.99,0.0472,30,WHOLESALE,fixed,0.0,1-3y,,,
liability,Wholesale 826,-826751.54,0.025,25,WHOLESALE,fixed,0.0,3-6m,,,
liability,Wholesale 827,-1230618.67,0.0157,30,WHOLESALE,float,0.4,6-12m,,,
liability,Noncore Checking 828,-2936743.37,0.0053,0,DEPOSITS,float,1.0,<1m,0.34,noncore,
liability,Noncore Checking 829,-2088236.18,0.0189,0,DEPOSITS,float,1.0,<1m,0.35,noncore,
liability,Core Checking 830,-3800521.81,0.0094,0,DEPOSITS,float,1.0,<1m,0.33,core,
liability,Core Checking 831,-1967049.43,0.0086,0,DEPOSITS,float,1.0,<1m,0.53,core,
liability,Core Checking 832,-1476316.9,0.0046,0,DEPOSITS,float,1.0,<1m,0.22,core,
liability,Wholesale 833,-2046112.74,0.0367,27,WHOLESALE,float,0.68,3-6m,,,
liability,Noncore Checking 834,-1460811.57,0.0037,0,DEPOSITS,float,1.0,<1m,0.17,noncore,
liability,Noncore Checking 835,-1851441.23,0.0168,0,DEPOSITS,float,1.0,<1m,0.56,noncore,
liability,Noncore Checking 836,-728985.69,0.0051,0,DEPOSITS,float,1.0,<1m,0.43,noncore,
liability,Core Checking 837,-2229307.25,0.0108,0,DEPOSITS,float,1.0,<1m,0.21,core,
liability,Core Checking 838,-3622863.24,0.0083,0,DEPOSITS,float,1.0,<1m,0.5,core,
liability,Core Checking 839,-3856872.65,0.0117,0,DEPOSITS,float,1.0,<1m,0.19,core,
liability,Core Checking 840,-4018365.1,0.0048,0,DEPOSITS,float,1.0,<1m,0.35,core,
liability,Core Checking 841,-4406135.45,0.0035,0,DEPOSITS,float,1.0,<1m,0.66,core,
liability,Core Checking 842,-4698590.98,0.0126,0,DEPOSITS,float,1.0,<1m,0.54,core,
liability,Wholesale 843,-2093330.34,0.0425,2,WHOLESALE,fixed,0.0,<1m,,,
liability,Wholesale 844,-2634498.48,0.0266,21,WHOLESALE,fixed,0.0,3-6m,,,
liability,Core Checking 845,-1177713.21,0.005,0,DEPOSITS,float,1.0,<1m,0.6,core,
liability,Core Checking 846,-4591605.22,0.0121,0,DEPOSITS,float,1.0,<1m,0.6,core,
liability,Core Checking 847,-3666214.48,0.0065,0,DEPOSITS,float,1.0,<1m,0.16,core,
liability,Noncore Checking 848,-4553676.76,0.0039,0,DEPOSITS,float,1.0,<1m,0.35,noncore,
liability,Core Checking 849,-3282300.02,0.004,0,DEPOSITS,float,1.0,<1m,0.43,core,
liability,Core Checking 850,-4924863.59,0.0141,0,DEPOSITS,float,1.0,<1m,0.64,core,
liability,Wholesale 851,-2058833.45,0.0201,3,WHOLESALE,float,0.37,1-3m,,,
liability,Wholesale 852,-1523876.65,0.0317,24,WHOLESALE,fixed,0.0,6-12m,,,
liability,Noncore Checking 853,-1318251.49,0.018,0,DEPOSITS,float,1.0,<1m,0.68,noncore,
liability,Wholesale 854,-1786992.42,0.046,24,WHOLESALE,fixed,0.0,<1m,,,
liability,Core Checking 855,-3308139.95,0.0139,0,DEPOSITS,float,1.0,<1m,0.65,core,
liability,Core Checking 856,-4707629.96,0.0192,0,DEPOSITS,float,1.0,<1m,0.22,core,
liability,Noncore Checking 857,-1815572.58,0.0161,0,DEPOSITS,float,1.0,<1m,0.57,noncore,
liability,Core Checking 858,-4926069.13,0.0104,0,DEPOSITS,float,1.0,<1m,0.47,core,
liability,Noncore Checking 859,-4962658.12,0.0079,0,DEPOSITS,float,1.0,<1m,0.25,noncore,
liability,Core Checking 860,-4919163.77,0.0182,0,DEPOSITS,float,1.0,<1m,0.11,core,
liability,Core Checking 861,-1250968.64,0.0133,0,DEPOSITS,float,1.0,<1m,0.52,core,
liability,Core Checking 862,-4982692.69,0.0074,0,DEPOSITS,float,1.0,<1m,0.26,core,
liability,Wholesale 863,-2038741.48,0.0381,9,WHOLESALE,float,0.69,5+y,,,
liability,Wholesale 864,-1947675.03,0.0407,20,WHOLESALE,fixed,0.0,6-12m,,,
liability,Core Checking 865,-2615544.36,0.0084,0,DEPOSITS,float,1.0,<1m,0.52,core,
liability,Core Checking 866,-2188138.81,0.008,0,DEPOSITS,float,1.0,<1m,0.41,core,
liability,Wholesale 867,-1388639.82,0.0398,23,WHOLESALE,fixed,0.0,3-5y,,,
liability,Core Checking 868,-1368065.45,0.0064,0,DEPOSITS,float,1.0,<1m,0.15,core,
liability,Core Checking 869,-3523135.65,0.0163,0,DEPOSITS,float,1.0,<1m,0.65,core,
liability,Wholesale 870,-2708293.6,0.0158,7,WHOLESALE,fixed,0.0,1-3m,,,
liability,Core Checking 871,-2180247.31,0.0039,0,DEPOSITS,float,1.0,<1m,0.58,core,
liability,Noncore Checking 872,-4386606.8,0.0012,0,DEPOSITS,float,1.0,<1m,0.11,noncore,
liability,Noncore Checking 873,-4415718.18,0.0127,0,DEPOSITS,float,1.0,<1m,0.19,noncore,
liability,Noncore Checking 874,-4421072.21,0.0098,0,DEPOSITS,float,1.0,<1m,0.62,noncore,
liability,Noncore Checking 875,-976247.32,0.0033,0,DEPOSITS,float,1.0,<1m,0.52,noncore,
liability,Core Checking 876,-3857288.37,0.0025,0,DEPOSITS,float,1.0,<1m,0.16,core,
liability,Wholesale 877,-210755.18,0.0427,14,WHOLESALE,fixed,0.0,<1m,,,
liability,Noncore Checking 878,-2241054.27,0.0129,0,DEPOSITS,float,1.0,<1m,0.22,noncore,
liability,Noncore Checking 879,-3687069.32,0.0104,0,DEPOSITS,float,1.0,<1m,0.52,noncore,
liability,Core Checking 880,-3792041.34,0.0122,0,DEPOSITS,float,1.0,<1m,0.62,core,
liability,Core Checking 881,-2784129.77,0.0025,0,DEPOSITS,float,1.0,<1m,0.68,core,
liability,Core Checking 882,-4451794.92,0.0119,0,DEPOSITS,float,1.0,<1m,0.21,core,
liability,Core Checking 883,-3927499.35,0.0046,0,DEPOSITS,float,1.0,<1m,0.61,core,
liability,Noncore Checking 884,-1524719.96,0.0085,0,DEPOSITS,float,1.0,<1m,0.6,noncore,
liability,Core Checking 885,-2355268.94,0.0132,0,DEPOSITS,float,1.0,<1m,0.23,core,
liability,Core Checking 886,-2051415.7,0.0056,0,DEPOSITS,float,1.0,<1m,0.1,core,
liability,Wholesale 887,-2113886.87,0.0249,5,WHOLESALE,fixed,0.0,<1m,,,
liability,Core Checking 888,-2049004.64,0.0149,0,DEPOSITS,float,1.0,<1m,0.47,core,
liability,Noncore Checking 889,-859782.25,0.0155,0,DEPOSITS,float,1.0,<1m,0.53,noncore,
liability,Core Checking 890,-3849209.14,0.0027,0,DEPOSITS,float,1.0,<1m,0.45,core,
liability,Wholesale 891,-1212143.4,0.0388,17,WHOLESALE,fixed,0.0,3-5y,,,
liability,Noncore Checking 892,-2528541.28,0.0151,0,DEPOSITS,float,1.0,<1m,0.39,noncore,
liability,Core Checking 893,-3935356.16,0.007,0,DEPOSITS,float,1.0,<1m,0.7,core,
liability,Core Checking 894,-3142531.07,0.0018,0,DEPOSITS,float,1.0,<1m,0.31,core,
liability,Core Checking 895,-2577380.98,0.0185,0,DEPOSITS,float,1.0,<1m,0.61,core,
liability,Wholesale 896,-1498146.8,0.0465,25,WHOLESALE,float,0.41,6-12m,,,
liability,Wholesale 897,-2645412.93,0.0426,10,WHOLESALE,float,0.99,6-12m,,,
liability,Core Checking 898,-2454715.7,0.0165,0,DEPOSITS,float,1.0,<1m,0.64,core,
liability,Core Checking 899,-4757193.2,0.0051,0,DEPOSITS,float,1.0,<1m,0.11,core,
liability,Core Checking 900,-1719005.37,0.0048,0,DEPOSITS,float,1.0,<1m,0.4,core,
liability,Core Checking 901,-4234001.74,0.0172,0,DEPOSITS,float,1.0,<1m,0.27,core,
liability,Core Checking 902,-3230712.5,0.0105,0,DEPOSITS,float,1.0,<1m,0.36,core,
liability,Wholesale 903,-1564558.0,0.0383,5,WHOLESALE,float,0.97,3-6m,,,
liability,Noncore Checking 904,-3235179.43,0.0037,0,DEPOSITS,float,1.0,<1m,0.41,noncore,
liability,Core Checking 905,-1473817.34,0.0103,0,DEPOSITS,float,1.0,<1m,0.67,core,
liability,Noncore Checking 906,-2023612.29,0.0069,0,DEPOSITS,float,1.0,<1m,0.47,noncore,
liability,Noncore Checking 907,-3196021.19,0.0111,0,DEPOSITS,float,1.0,<1m,0.3,noncore,
liability,Core Checking 908,-3598315.25,0.0034,0,DEPOSITS,float,1.0,<1m,0.44,core,
liability,Core Checking 909,-579694.04,0.008,0,DEPOSITS,float,1.0,<1m,0.25,core,
liability,Wholesale 910,-2127188.97,0.0469,31,WHOLESALE,float,0.74,5+y,,,
liability,Core Checking 911,-2033408.02,0.0161,0,DEPOSITS,float,1.0,<1m,0.52,core,
liability,Wholesale 912,-2903326.92,0.0424,16,WHOLESALE,fixed,0.0,5+y,,,
liability,Noncore Checking 913,-2698645.64,0.0099,0,DEPOSITS,float,1.0,<1m,0.11,noncore,
liability,Core Checking 914,-930121.97,0.0153,0,DEPOSITS,float,1.0,<1m,0.47,core,
liability,Core Checking 915,-2709232.15,0.0124,0,DEPOSITS,float,1.0,<1m,0.63,core,
liability,Wholesale 916,-944820.49,0.0307,18,WHOLESALE,fixed,0.0,3-5y,,,
liability,Core Checking 917,-4314977.52,0.0021,0,DEPOSITS,float,1.0,<1m,0.25,core,
liability,Noncore Checking 918,-1972464.7,0.0167,0,DEPOSITS,float,1.0,<1m,0.39,noncore,
liability,Core Checking 919,-1727409.05,0.0071,0,DEPOSITS,float,1.0,<1m,0.69,core,
liability,Noncore Checking 920,-2913395.75,0.0167,0,DEPOSITS,float,1.0,<1m,0.49,noncore,
liability,Wholesale 921,-1873244.13,0.0192,13,WHOLESALE,fixed,0.0,1-3y,,,
liability,Noncore Checking 922,-1771053.16,0.016,0,DEPOSITS,float,1.0,<1m,0.35,noncore,
liability,Noncore Checking 923,-549113.07,0.006,0,DEPOSITS,float,1.0,<1m,0.19,noncore,
liability,Core Checking 924,-3432357.35,0.0155,0,DEPOSITS,float,1.0,<1m,0.15,core,
liability,Core Checking 925,-4594129.81,0.0038,0,DEPOSITS,float,1.0,<1m,0.48,core,
liability,Noncore Checking 926,-3172302.79,0.0154,0,DEPOSITS,float,1.0,<1m,0.16,noncore,
liability,Core Checking 927,-1741772.52,0.0144,0,DEPOSITS,float,1.0,<1m,0.37,core,
liability,Core Checking 928,-1078410.57,0.0192,0,DEPOSITS,float,1.0,<1m,0.17,core,
liability,Wholesale 929,-1747210.34,0.0279,25,WHOLESALE,float,0.88,1-3y,,,
liability,Core Checking 930,-2454168.29,0.0072,0,DEPOSITS,float,1.0,<1m,0.21,core,
liability,Noncore Checking 931,-3922391.75,0.0132,0,DEPOSITS,float,1.0,<1m,0.29,noncore,
liability,Noncore Checking 932,-677216.63,0.0107,0,DEPOSITS,float,1.0,<1m,0.53,noncore,
liability,Noncore Checking 933,-2735044.74,0.0186,0,DEPOSITS,float,1.0,<1m,0.18,noncore,
liability,Core Checking 934,-1235217.8,0.0146,0,DEPOSITS,float,1.0,<1m,0.16,core,
liability,Core Checking 935,-2106864.66,0.0025,0,DEPOSITS,float,1.0,<1m,0.31,core,
